                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.458,                  4.621,                 3.8848,                 0.0189,                0.08439,                0.00813,                0.00231,                 2.9569,                 5.7909,                 3.3752,             0.00041443,             0.00041443,             0.00041443
                      2,                 2.7162,                 3.6157,                 2.9014,                0.14763,                0.15256,                0.08996,                0.03437,                 2.3846,                 2.9582,                  2.641,             0.00082287,             0.00082287,             0.00082287
